1058,29
1059,328
1060,25
1061,78
1062,29
1063,71
1064,6
1065,1
1066,33
1067,71
1068,112
1069,134
1070,138
1071,188
1072,2
1073,329
1074,59
1075,330
1076,3
1077,331
1078,49
1079,38
1080,332
1081,2
1082,112
1083,333
1084,41
1085,334
1086,315
1087,21
1088,16
1089,128
1090,46
1091,1
1092,41
1093,1
1094,188
1095,14
1096,244
1097,94
1098,2
1099,335
1100,1
1101,133
1102,336
1103,337
1104,318
1105,136
1106,338
1107,4
1108,242
1109,171
1110,126
1111,339
1112,340
1113,242
1114,341
1115,41
1116,342
1117,20
1118,109
1119,343
1120,1
1121,16
1122,5
1123,344
1124,264
1125,4
1126,57
1127,49
1128,318
1129,73
1130,44
1131,345
1132,126
1133,1
1134,114
1135,116
1136,16
1137,346
1138,347
1139,33
1140,40
1141,1
1142,348
1143,51
1144,44
1145,166
1146,5
1147,88
1148,136
1149,45
1150,198
1151,136
1152,31
1153,46
1154,53
1155,349
1156,66
1157,350
1158,94
1159,12
1160,33
1161,28
1162,222
1163,19
1164,49
1165,136
1166,138
1167,351
1168,312
1169,352
1170,57
1171,136
1172,27
1173,16
1174,2
1175,14
1176,55
1177,198
1178,41
1179,2
1180,29
1181,16
1182,353
1183,2
1184,5
1185,73
1186,354
1187,318
1188,78
1189,1
1190,82
1191,19
1192,228
1193,355
1194,1
1195,156
1196,272
1197,29
1198,100
1199,12
1200,51
1201,41
1202,356
1203,357
1204,40
1205,56
1206,21
1207,358
1208,57
1209,78
1210,156
1211,100
1212,359
1213,80
1214,44
1215,134
1216,190
1217,237
1218,192
1219,18
1220,57
1221,360
1222,361
1223,30
1224,129
1225,2
1226,235
1227,362
1228,2
1229,363
1230,12
1231,71
1232,2
1233,91
1234,105
1235,267
1236,65
1237,364
1238,365
1239,13
1240,1
1241,366
1242,14
1243,51
1244,9
1245,129
1246,367
1247,43
1248,368
1249,4
1250,369
1251,3
1252,109
1253,40
1254,169
1255,2
1256,1
1257,41
1258,71
1259,3
1260,15
1261,44
1262,370
1263,78
1264,12
1265,100
1266,42
1267,371
1268,94
1269,33
1270,372
1271,285
1272,1
1273,4
1274,2
1275,373
1276,78
1277,33
1278,34
1279,193
1280,63
1281,374
1282,6
1283,57
1284,18
1285,36
1286,107
1287,107
1288,125
1289,375
1290,200
1291,3
1292,376
1293,377
1294,336
1295,43
1296,1
1297,0
1298,378
1299,95
1300,35
1301,45
1302,345
1303,30
1304,156
1305,44
1306,3
1307,83
1308,13
1309,268
1310,71
1311,71
1312,33
1313,379
1314,31
1315,14
1316,144
1317,78
1318,57
1319,33
1320,294
1321,100
1322,42
1323,147
1324,232
1325,79
1326,380
1327,169
1328,105
1329,6
1330,198
1331,29
1332,1
1333,39
1334,222
1335,15
1336,44
1337,242
1338,138
1339,2
1340,53
1341,100
1342,4
1343,381
1344,112
1345,1
1346,71
1347,112
1348,6
1349,43
1350,39
1351,40
1352,1
1353,141
1354,125
1355,382
1356,98
1357,1
1358,383
1359,15
1360,12
1361,123
1362,35
1363,384
1364,10
1365,40
1366,29
1367,46
1368,214
1369,12
1370,3
1371,29
1372,315
1373,275
1374,73
1375,25
1376,4
1377,84
1378,152
1379,291
1380,2
1381,286
1382,31
1383,339
1384,131
1385,142
1386,4
1387,14
1388,39
1389,385
1390,26
1391,230
1392,18
1393,86
1394,2
1395,29
1396,33
1397,41
1398,386
1399,36
1400,33
1401,29
1402,293
1403,41
1404,36
1405,33
1406,1
1407,387
1408,57
1409,41
1410,378
1411,31
1412,268
1413,9
1414,107
1415,69
1416,388
1417,219
1418,194
1419,16
1420,29
1421,1
1422,261
1423,16
1424,257
1425,33
1426,71
1427,389
1428,222
1429,65
155,49
1430,390
1431,12
1432,51
1433,9
1434,44
1435,63
1436,2
1437,198
1438,4
1439,78
1440,391
1441,2
1442,252
1443,193
1444,392
1445,393
1446,104
1447,94
1448,65
1449,152
1450,42
1451,261
1452,394
1453,44
1454,44
1455,395
1456,49
1457,269
1458,396
1459,12
1460,14
1461,91
1462,394
1463,5
1464,2
1465,12
1466,57
1467,136
1468,84
1469,3
1470,397
1471,398
1472,41
1473,378
1474,347
1475,5
1476,107
1477,125
1478,1
1479,2
1480,264
1481,16
1482,84
1483,13
1484,66
1485,232
1486,59
1487,140
1488,82
1489,59
1490,258
1491,399
1492,12
1493,122
1494,15
1495,400
1496,120
1497,40
1498,21
1499,179
1500,2
1501,39
1502,100
1503,1
1504,125
1505,29
1506,142
1507,40
1508,152
1509,171
1510,40
1511,401
1512,3
1513,40
1514,145
1515,222
1516,402
1517,134
1518,57
1519,71
1520,84
1521,169
1522,2
1523,65
1524,2
1525,136
1526,215
1527,30
1528,131
1529,56
1530,39
1531,49
1532,65
1533,125
1534,13
1535,71
1536,39
1537,234
1538,228
1539,73
1540,74
1541,58
1542,82
1543,403
1544,404
1545,192
1546,41
1547,84
1548,1
1549,391
1550,57
1551,405
1552,112
1553,5
1554,145
1555,201
1556,19
1557,406
1558,94
1559,232
1560,407
1561,402
1562,19
1563,353
1564,126
1565,408
1566,39
1567,409
1568,258
1569,41
1570,46
1571,198
1572,278
1572,5
1573,1
1574,82
1575,51
1576,16
1577,177
1578,410
1579,100
1580,1
1581,306
1582,31
1583,407
1584,21
1585,35
1586,38
1587,23
1588,316
1589,40
1590,77
1591,411
1592,112
1593,4
1594,412
1595,18
1596,9
1597,413
1598,391
1599,191
1600,15
1601,171
1602,414
1603,65
1604,32
1605,73
1606,84
1607,71
1608,217
1609,8
1610,66
1611,63
1612,18
1613,4
1614,400
1615,82
1616,415
1617,32
1618,12
1619,94
1620,73
1621,14
1622,33
1623,416
1624,40
1625,1
1626,417
1627,73
1628,15
1629,100
1630,57
1631,282
1632,107
1633,57
1634,2
1635,107
1636,57
1637,33
1638,38
1639,5
1640,418
1641,2
1642,4
1643,190
1644,51
1645,172
1646,130
1647,39
1648,5
1649,18
1650,57
1651,1
1652,18
1653,136
1654,9
1655,314
1656,419
1657,43
1658,261
1659,78
1660,371
1661,41
1662,227
1663,16
1664,57
1665,1
1666,1
1667,12
1668,420
1669,2
1670,57
1671,268
1672,421
1673,418
1674,175
1675,171
1676,71
1677,235
1678,171
1679,171
1680,169
1681,418
1682,2
1683,2
1684,4
1685,172
1686,177
1687,40
1688,1
1689,100
1690,1
694,422
1691,57
1692,4
1693,49
1694,116
1695,190
1696,172
1697,57
1698,57
1699,423
1700,198
1701,55
1702,84
1703,16
1704,1
1705,424
1706,34
1707,281
1708,51
1709,425
1710,298
1711,41
1712,71
1713,169
1714,62
1715,21
1716,4
1717,57
1718,40
1719,77
1720,176
1721,128
1722,39
1723,261
1724,57
1725,71
1726,49
1727,200
1728,426
1729,197
1730,171
1731,57
1732,222
1733,57
1734,2
1735,6
1736,14
1737,237
1738,319
1739,427
1740,166
1741,39
1742,33
1743,4
1744,18
1745,428
1746,429
1747,430
1748,303
1749,2
1750,431
1751,165
1752,41
1753,4
1754,1
1755,311
1756,174
1757,145
1758,53
1759,100
1760,26
1761,286
1762,19
1763,266
1764,432
1765,94
1766,5
1767,433
1768,434
1769,1
1770,157
1771,2
445,13
1772,100
1773,435
1774,66
1775,78
1776,1
1777,19
1778,436
1779,23
1780,150
1781,125
1782,33
1783,2
1784,437
1785,94
1786,169
1787,43
1788,438
1789,1
1790,57
1791,57
1792,57
1793,9
1794,12
1795,195
1796,272
1797,72
1798,23
1799,2
1800,149
1801,40
1802,109
1803,439
1804,3
1805,73
1806,12
1807,395
1808,440
1809,65
1810,350
1811,12
1812,146
1813,441
1814,442
1815,82
1816,41
1817,112
1818,198
1819,443
1820,71
1821,3
1822,444
1823,169
1824,344
1825,100
1826,100
1827,36
1828,16
1829,12
1830,12
1831,193
1832,377
1833,41
1834,128
1835,33
1836,268
1837,190
1838,1
1839,43
1840,120
1841,2
1842,445
1843,71
1844,269
1845,140
1846,1
1847,41
1848,21
1849,1
1850,84
1851,169
1852,1
1853,165
1854,95
1855,195
1856,45
1857,32
1858,2
1859,9
1860,44
1861,102
1862,446
1714,447
1863,141
1864,261
1865,448
1866,84
1867,73
1868,100
1869,165
1870,1
1871,1
1872,100
1873,42
1874,12
1875,258
1876,1
1877,31
1878,15
1879,2
1880,449
1881,450
1882,1
1883,0
1884,451
1885,46
1886,222
1887,40
1888,71
1889,73
1890,55
1891,2
1892,171
1893,219
1894,187
1895,5
1896,82
1897,44
1898,1
1899,4
1900,1
1901,109
1902,359
1903,5
1904,67
1905,200
1906,253
1907,452
1908,453
1909,5
1910,69
1911,12
1912,78
1913,59
1914,353
1915,294
1916,73
290,30
1917,4
1918,21
1919,454
1920,1
1921,44
1922,26
1923,455
1924,40
1925,392
1926,149
1927,136
1928,57
1929,105
1930,5
1931,19
1932,258
1933,137
1934,186
1935,456
1936,65
1937,15
1938,5
1939,286
1940,133
1941,98
1942,235
1943,40
1944,136
1945,102
1946,45
1947,1
1948,137
1949,457
1950,364
1951,109
1952,1
1953,135
1954,91
1955,78
1956,43
1957,2
1958,3
1959,2
1960,14
1961,197
1962,73
1963,24
1964,12
1965,84
1966,4
1967,400
1968,12
1969,1
1970,94
1971,200
1972,147
1973,33
1974,458
1975,41
1976,405
1977,40
1978,40
1979,32
1980,268
1981,261
1982,16
1983,459
1984,77
1985,160
1986,4
1987,102
1988,27
1989,40
1990,84
1991,460
1992,461
1993,462
1994,41
1995,3
1996,11
1997,30
1998,90
1999,41
2000,4
2001,39
2002,2
2003,12
2004,29
2005,78
2006,463
2007,1
2008,190
2009,41
2010,140
2011,112
2012,464
2013,63
2014,12
2015,71
2016,241
2017,4
2018,465
2019,466
2020,82
2021,74
2022,63
2023,171
2024,160
2025,3
